date,time,total_games,wins,draws,avg_time,lost,reward
06/04/2023,04:36,0,0,0,0,0,[]
09/04/2023,12:24,2,0,0,2,9.6,[[0.1728, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0]]
09/04/2023,12:24,2,0,0,2,9.9,[[0.1728, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]
09/04/2023,12:24,2,0,0,2,8.3,[[0.1728, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0]]
09/04/2023,12:42,2,0,0,2,7.9,[[0.1728, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0]]
09/04/2023,12:42,2,1,0,1,10.0,[[0.1728, 0, 0, 0, 0, 0, 0], [0.017262, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [0.017857, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0]]
09/04/2023,12:43,2,0,0,2,14.5,[[0.1728, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [0.026191, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0.011905, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0]]
